Chromosome,Start,Stop,Gene
chr12,57482890,57489258,NAB2
chr12,57624151,57628546,SHMT2
chr12,57628688,57634475,NDUFA4L2
chr12,57643392,57690267,R3HDM2
chr12,57810198,57810536,AC126614.1
chr12,57853918,57866043,GLI1
chr12,57866039,57873633,ARHGAP9
chr12,57881849,57910064,MARS
chr12,57916625,57923931,MBD6
chr12,57924094,57940992,DCTN2
chr12,58013693,58019933,SLC26A10
chr12,58142045,58146115,CDK4
chr12,58176528,58196639,TSFM
chr12,58191165,58209405,AVIL
chr12,60083134,60173477,SLC16A7
chr12,62654187,62799898,USP15
chr12,62860597,62991363,MON2
chr12,64238541,64541613,SRGAP1
chr12,65004293,65088962,RASSF3
chr12,65090189,65090329,AC025262.1
chr12,65174589,65272083,TBC1D30
chr12,66291518,66317967,AC090673.2
chr12,66517709,66563765,TMBIM4
chr12,66741211,67072925,GRIP1
chr12,68642025,68647281,IL22
chr12,69080786,69136463,NUP107
chr12,69186125,69187743,AC124890.1
chr12,69201971,69239211,MDM2
chr12,69244960,69326664,CPM
chr12,69864129,69973559,FRS2
chr12,70078333,70093141,BEST3
chr12,70132642,70209503,RAB3IP
chr12,70320437,70352503,MYRFL
chr12,70636777,70748773,CNOT2
chr12,70910630,71003594,PTPRB
chr12,71031862,71148373,PTPRR
chr12,72233558,72317074,TBC1D15
chr12,75433896,75603511,KCNC2
chr12,75671445,75784701,CAPS2
chr12,75784860,75825591,GLIPR1L2
chr12,77157368,77247474,ZDHHC17
chr12,77949297,77950568,AC073528.1
chr12,78225069,78606790,NAV3
chr12,80167343,80329235,PPP1R12A
chr12,80198742,80202321,AC073569.1
chr12,80603233,80772870,OTOGL
chr12,80838126,81072802,PTPRQ
chr12,81653047,81763128,PPFIA2
chr12,86372516,86421962,MGAT4C
chr12,88442961,88535747,CEP290
chr12,89813500,89891034,POC1B
chr12,89916432,89920039,POC1B-GALNT4
chr12,89981828,90049844,ATP2B1
chr12,91539036,91576806,DCN
chr12,92814786,92821922,CLLU1OS
chr12,93861270,93896432,MRPL42
chr12,94072551,94287893,CRADD
chr12,94721986,94853764,CCDC41
chr12,95611584,95694944,VEZT
chr12,96367408,96390069,HAL
chr12,96883385,96948585,C12orf55
chr12,99007183,99038732,IKBIP
chr12,99039078,99129204,APAF1
chr12,99129338,100378015,ANKS1B
chr12,101111304,101413902,ANO4
chr12,101870657,101880769,SPIC
chr12,101988747,102079658,MYBPC1
chr12,102467975,102512361,NUP37
chr12,102513956,102591298,PARPBP
chr12,102789645,102874378,IGF1
chr12,103670924,103889746,C12orf42
chr12,104373733,104381022,TDG
chr12,104609559,104744055,TXNRD1
chr12,105444470,105478341,ALDH1L2
chr12,108523511,108644311,WSCD2
chr12,108956382,108963143,ISCU
chr12,109015686,109027670,SELPLG
chr12,109041179,109096774,CORO1C
chr12,109176466,109251359,SSH1
chr12,109577202,109706028,ACACB
chr12,109826524,109886176,MYO1H
chr12,109887776,109915138,KCTD10
chr12,109915439,109955772,UBE3B
chr12,109994593,110011309,MMAB
chr12,110012612,110034426,MVK
chr12,110220893,110271212,TRPV4
chr12,110367607,110434194,GIT2
chr12,110719032,110788893,ATP2A2
chr12,110890292,110906526,GPN3
chr12,111051942,111086930,TCTN1
chr12,111798455,111806925,FAM109A
chr12,111890072,112037480,ATXN2
chr12,112081743,112119507,BRAP
chr12,112123857,112186843,ACAD10
chr12,112369103,112450935,TMEM116
chr12,112597992,112819896,HECTD4
chr12,113229549,113336679,RPH3A
chr12,113663049,113736387,TPCN1
chr12,113736572,113772925,SLC24A6
chr12,116997186,117014425,MAP1LC3B2
chr12,117155334,117175874,C12orf49
chr12,117176096,117291434,RNFT2
chr12,117476730,117537251,TESC
chr12,117650979,117799582,NOS1
chr12,117890817,118406028,KSR2
chr12,118454508,118470038,RFC5
chr12,118471617,118490217,WSB2
chr12,118814358,118855840,SUDS3
chr12,120502441,120531451,CCDC64
chr12,120533927,120536894,RAB35
chr12,120648251,120703563,PXN
chr12,121416454,121434969,HNF1A
chr12,121440848,121454300,C12orf43
chr12,121570678,121615072,P2RX7
chr12,121647932,121670482,P2RX4
chr12,121746283,121784798,ANAPC5
chr12,121867674,122018859,KDM2B
chr12,122242638,122270562,SETD1B
chr12,122326646,122348916,PSMD9
chr12,122617982,122618689,MLXIP
chr12,122667667,122688017,LRRC43
chr12,122692210,122712068,DIABLO
chr12,122755981,122907116,CLIP1
chr12,122957437,122985518,ZCCHC8
chr12,122989273,123011546,RSRC2
chr12,123086944,123110926,KNTC1
chr12,123104824,123215390,HCAR1
chr12,123265787,123311929,CCDC62
chr12,123413541,123451056,ABCB9
chr12,123468027,123594975,PITPNM2
chr12,123637080,123706441,MPHOSPH9
chr12,123773656,123834988,SBNO1
chr12,123868320,123893898,SETD8
chr12,123899936,123921264,RILPL2
chr12,124779976,124800568,FAM101A
chr12,124808962,125020149,NCOR2
chr12,125262186,125348393,SCARB1
chr12,125396194,125399196,UBC
chr12,125431373,125473667,DHX37
chr12,125549987,125627861,AACS
chr12,128751948,129192460,TMEM132C
chr12,129348681,129468284,GLT1D1
chr12,130647004,130650284,FZD10
chr12,130916204,131200826,RIMBP2
chr12,131514221,131514769,AC078925.1
chr12,131780067,131782763,AC092850.1
chr12,132434508,132565005,EP400
chr12,132575196,132610885,EP400NL
chr12,132681054,132834281,GALNT9
chr12,133049334,133050726,MUC8
chr12,133067157,133160364,FBRSL1
chr12,133200348,133413387,POLE
chr12,133264635,133297276,PXMP2
chr12,133310602,133338451,ANKLE2
chr12,133345495,133405288,GOLGA3
chr12,133416938,133464184,CHFR
chr12,133696870,133698504,ZNF891
chr12,133707570,133778955,ZNF268
chr12,133794898,133812414,ANHX
chr13,19997023,20080080,TPTE2
chr13,20207788,20245126,MPHOSPH8
chr13,20268547,20269240,AL354808.2
chr13,20397624,20437776,ZMYM5
chr13,20532810,20665968,ZMYM2
chr13,21140585,21265501,IFT88
chr13,21351469,21476913,XPO4
chr13,21950496,22033414,ZDHHC20
chr13,23755105,23899080,SGCG
chr13,23902965,24007841,SACS
chr13,24144803,24247638,TNFRSF19
chr13,24322243,24323901,AL139080.1
chr13,24465388,24471194,C1QTNF9B
chr13,24734861,24881212,SPATA13
chr13,24895264,24895566,C1QTNF9B-AS1
chr13,25254549,25285921,ATP12A
chr13,25338301,25454056,RNF17
chr13,25457178,25496974,CENPJ
chr13,25591541,25591675,LSP1
chr13,25742674,25745857,AMER2
chr13,25802307,25861704,MTMR6
chr13,26043113,26594379,ATP8A2
chr13,26442061,26455095,AL138815.1
chr13,26452422,26452679,AL138815.2
chr13,26787923,26795949,RNF6
chr13,26828779,26978218,CDK8
chr13,27131840,27263062,WASF3
chr13,27329341,27334922,GPR12
chr13,28009776,28024739,MTIF3
chr13,28196029,28197583,POLR1D
chr13,28552243,28562774,PRHOXNB
chr13,28577414,28674729,FLT3
chr13,28813770,28869475,PAN3
chr13,28877271,28896770,FLT1
chr13,30002846,30077394,MTUS2
chr13,31710765,31736056,HSPH1
chr13,32313674,32377009,RXFP2
chr13,32838805,32869779,FRY
chr13,32877908,32886091,ZAR1L
chr13,32889617,32973805,BRCA2
chr13,32974861,33002315,N4BP2L1
chr13,33006924,33112929,N4BP2L2
chr13,33590207,33635665,KL
chr13,34392206,34540695,RFC3
chr13,35516424,36246872,NBEA
chr13,36742931,36871979,SOHLH2
chr13,37005967,37017019,CCNA1
chr13,37418968,37494409,SMAD9
chr13,37523912,37573504,ALG5
chr13,37596826,37633825,SUPT20H
chr13,38136720,38172981,POSTN
chr13,38210778,38443939,TRPC4
chr13,38924252,38937137,UFM1
chr13,39540063,39564996,STOML3
chr13,39584003,39612252,PROSER1
chr13,41111138,41111323,AL133318.1
chr13,41506056,41556418,ELF1
chr13,41635696,41657332,WBP4
chr13,41704413,41706882,KBTBD6
chr13,41791214,41837742,MTRF1
chr13,41885341,41936920,NAA16
chr13,42614176,42803294,DGKH
chr13,43140753,43182149,TNFSF11
chr13,43787704,44184056,ENOX1
chr13,44430329,44449043,CCDC122
chr13,45007661,45150392,TSC22D1
chr13,45563755,45607742,KIAA1704
chr13,45766992,45775175,KCTD4
chr13,45969619,45992509,SLC25A30
chr13,46528602,46543805,ZC3H13
chr13,46627322,46679211,CPB2
chr13,46700061,46756459,LCP1
chr13,46786083,46844757,LRRC63
chr13,46916139,46961635,KIAA0226L
chr13,47407513,47471169,HTR2A
chr13,48517124,48575424,SUCLA2
chr13,49063709,49107216,RCBTB2
chr13,49794474,49796513,MLNR
chr13,49822047,49840046,CDADC1
chr13,49882789,50018221,CAB39L
chr13,50007495,50020554,AL136218.1
chr13,50018429,50069138,SETDB2
chr13,50070528,50103117,PHF11
chr13,50106082,50141459,RCBTB1
chr13,50236039,50265611,EBPL
chr13,50486842,50510626,SPRYD7
chr13,50575242,50587305,TRIM13
chr13,51483892,51544592,RNASEH2B
chr13,51915168,51938418,SERPINE3
chr13,51939783,52027172,INTS6
chr13,52506810,52585630,ATP7B
chr13,52706779,52733996,NEK3
chr13,52951305,52980278,THSD1
chr13,53191605,53217919,HNRNPA1L2
chr13,53226979,53262426,SUGT1
chr13,57741718,57744352,PRR20E
chr13,60239725,60738119,DIAPH3
chr13,60971427,61148012,TDRD3
chr13,64320934,64321323,AL445989.1
chr13,66876967,67804468,PCDH9
chr13,70275744,70681814,KLHL1
chr13,72012098,72441330,DACH1
chr13,73302061,73329466,BORA
chr13,73333182,73356234,DIS3
chr13,73629114,73650129,KLF5
chr13,74269536,74708394,KLF12
chr13,74987094,74993252,AL355390.1
chr13,75858809,76056250,TBC1D4
chr13,76099350,76111991,COMMD6
chr13,76194570,76434004,LMO7
chr13,76445187,76457947,C13orf45
chr13,77455988,77460540,KCTD12
chr13,77526612,77532120,IRG1
chr13,77618792,77901177,MYCBP2
chr13,78109809,78219394,SCEL
chr13,78272470,78338377,SLAIN1
chr13,78469616,78492966,EDNRB
chr13,79894143,79979965,RBM26
chr13,88325498,88330562,SLITRK5
chr13,95091843,95131936,DCT
chr13,95672083,95953687,ABCC4
chr13,96230457,96295517,DZIP1
chr13,96635778,96705736,UGGT2
chr13,97874609,98046374,MBNL2
chr13,98628929,98674131,IPO5
chr13,99105169,99229122,STK24
chr13,99446880,99738660,DOCK9
chr13,99906968,99910682,GPR18
chr13,100258919,100549387,CLYBL
chr13,100741269,101182686,PCCA
chr13,101183811,101185997,GGACT
chr13,101832749,102068784,NALCN
chr13,102105018,102370261,ITGBL1
chr13,103381801,103389159,CCDC168
chr13,103451399,103493885,BIVM
chr13,103498174,103511287,ERCC5
chr13,108921977,108959365,TNFSF13B
chr13,109248500,109860355,MYO16
chr13,110843090,110959478,COL4A1
chr13,111267881,111291542,CARKD
chr13,111521578,111522162,LINC00346
chr13,111530888,111567416,ANKRD10
chr13,111767624,111947542,ARHGEF7
chr13,113344643,113541482,ATP11A
chr13,113556507,113750999,MCF2L
chr13,113755563,113756608,AL137002.1
chr13,113760105,113773430,F7
chr13,113951700,113977032,LAMP1
chr13,113979498,114018413,GRTP1
chr13,114117166,114145023,DCUN1D2
chr13,114239013,114294713,TFDP1
chr13,114321594,114438637,GRK1
chr13,114523524,114567046,GAS6
chr13,114748438,114843438,RASA3
chr13,115000362,115038150,CDC16
chr14,20779530,20801457,CCNB1IP1
chr14,20839677,20850421,TEP1
chr14,21058439,21058882,RNASE12
chr14,21152372,21168757,RNASE4
chr14,21484932,21493219,NDRG2
chr14,21538527,21558036,ARHGEF40
chr14,21567096,21571883,TMEM253
chr14,21756136,21819458,RPGRIP1
chr14,21853354,21899867,CHD8
chr14,21945335,21967315,TOX4
chr14,21969149,21979482,METTL3
chr14,23286463,23291750,AL135998.1
chr14,23390066,23398576,PRMT5
chr14,23441028,23451547,AJUBA
chr14,23456424,23479337,C14orf93
chr14,23516271,23526747,CDH24
chr14,23527776,23564823,ACIN1
chr14,23595968,23623602,SLC7A8
chr14,23709555,23742611,C14orf164
chr14,23744697,23762787,RP11-124D2.6
chr14,23790839,23791484,AL049829.1
chr14,23815539,23822080,SLC22A17
chr14,23826093,23834419,EFS
chr14,23851199,23877486,MYH6
chr14,24407940,24409196,DHRS4-AS1
chr14,24422979,24438080,DHRS4
chr14,24439148,24475610,DHRS4L2
chr14,24521206,24538916,LRRC16B
chr14,24540046,24547204,CPNE6
chr14,24617645,24629867,RNF31
chr14,24658363,24682679,TM9SF1
chr14,24702129,24708445,GMPR2
chr14,24708853,24711811,TINF2
chr14,24792526,24803953,ADCY4
chr14,24908974,24910257,SDR39U1
chr14,25100177,25103473,GZMB
chr14,25287292,25519104,STXBP6
chr14,26916770,27066642,NOVA1
chr14,29235050,29238870,FOXG1
chr14,31091525,31204898,SCFD1
chr14,31349791,31359822,COCH
chr14,31494683,31562241,AP4S1
chr14,31760994,31872181,HEATR5A
chr14,31916198,31926631,DTD2
chr14,32068445,32330399,NUBPL
chr14,33408459,34149849,NPAS3
chr14,35030618,35099315,SNX6
chr14,35221943,35344853,BAZ1A
chr14,35452104,35498771,SRP54
chr14,35514113,35552587,FAM177A1
chr14,36007559,36278432,RALGAPA1
chr14,36295647,36340066,BRMS1L
chr14,37126773,37147007,PAX9
chr14,37667155,38016859,MIPOL1
chr14,38060254,38069245,FOXA1
chr14,38264418,38311890,TTC6
chr14,39501951,39572279,SEC23A
chr14,39735502,39820397,MIA2
chr14,39736328,39856156,CTAGE5
chr14,45431442,45543632,FAM179B
chr14,45584803,45603732,FKBP3
chr14,47308826,48143792,MDGA2
chr14,50064193,50065882,AL139099.1
chr14,50250532,50319539,NEMF
chr14,50291993,50293258,AL627171.2
chr14,50300810,50311552,AL627171.1
chr14,51026743,51099782,ATL1
chr14,51186481,51297839,NIN
chr14,51338878,51371688,ABHD12B
chr14,52436014,52436247,AL358333.1
chr14,52471521,52535712,NID2
chr14,53323993,53417815,FERMT2
chr14,54875282,54886932,CDKN3
chr14,55034635,55260033,SAMD4A
chr14,55308726,55369542,GCH1
chr14,55407894,55458100,WDHD1
chr14,56046925,56147408,KTN1
chr14,57046544,57114570,TMEM260
chr14,57671888,57673291,AL391152.1
chr14,58030640,58063615,SLC35F4
chr14,58754751,58755865,AL132989.1
chr14,58765222,58840448,ARID4A
chr14,59655399,59836471,DAAM1
chr14,59951789,59971423,JKAMP
chr14,59971801,60043549,CCDC175
chr14,60574357,60601527,PCNXL4
chr14,60611502,60632211,DHRS7
chr14,60712475,60759200,PPM1A
chr14,61447832,61550450,SLC38A6
chr14,61744406,61747959,TMEM30B
chr14,62164340,62214489,HIF1A
chr14,62453803,62547783,SYT16
chr14,63842571,63974955,PPP2R5E
chr14,64319683,64693165,SYNE2
chr14,64550950,64761128,ESR2
chr14,64854759,64926725,MTHFD1
chr14,64971292,64991665,ZBTB1
chr14,65007186,65009952,HSPA2
chr14,65213002,65289866,SPTB
chr14,65381140,65401913,CHURC1
chr14,65381203,65528521,CHURC1-FNTB
chr14,65413960,65438612,RAB15
chr14,66136133,66209961,FUT8
chr14,66975231,67647914,GPHN
chr14,67936983,67982021,TMEM229B
chr14,68045280,68054265,PLEKHH1
chr14,68187559,68201167,RDH12
chr14,68290261,69117562,RAD51B
chr14,69261464,69263190,ZFP36L1
chr14,70037483,70038032,CCDC177
chr14,70510934,70655787,SLC8A3
chr14,70924217,70926622,ADAM21
chr14,71374122,71582099,PCNX
chr14,71683031,71683462,AC004817.1
chr14,72431509,73029175,RGS6
chr14,72456191,72458326,AC005477.1
chr14,73136660,73360809,DPF3
chr14,73525221,73567026,RBM25
chr14,73603179,73687109,PSEN1
chr14,73704205,73741345,PAPLN
chr14,73743257,73822477,NUMB
chr14,73945196,74025651,HEATR4
chr14,74119872,74162645,DNAL1
chr14,74400705,74416835,FAM161B
chr14,74416643,74429811,COQ6
chr14,74498500,74549566,CCDC176
chr14,74753273,74769672,ABCD4
chr14,74872596,74892805,SYNDIG1L
chr14,75158879,75179800,AC007956.1
chr14,75230069,75287903,YLPM1
chr14,75321835,75330537,PROX2
chr14,75348618,75369254,DLST
chr14,75372347,75389145,RPS6KL1
chr14,75480467,75518235,MLH3
chr14,76452096,76550092,IFT43
chr14,76873881,76968178,ESRRB
chr14,77292730,77319657,C14orf166B
chr14,77607026,77609339,AC007375.1
chr14,77872996,77889232,NOXRED1
chr14,77882741,77883115,FKSG61
chr14,77893018,77923904,VIPAS39
chr14,77940740,77965210,ISM2
chr14,78227173,78236085,C14orf178
chr14,78227711,78228033,AC008372.1
chr14,80668633,80682502,DIO2
chr14,80962817,81405884,CEP128
chr14,81421869,81612646,TSHR
chr14,88851988,88904802,SPATA7
chr14,88932122,89016966,PTPN21
chr14,89081174,89259096,EML5
chr14,89290978,89344331,TTC8
chr14,89622529,89878836,FOXN3
chr14,90302907,90421028,EFCAB11
chr14,90422299,90509659,TDP1
chr14,90744398,90798279,NRDE2
chr14,91006933,91282761,TTC7B
chr14,91580357,91634035,C14orf159
chr14,91698877,91720224,GPR68
chr14,91738969,91752012,CCDC88C
chr14,91923955,91976644,SMEK1
chr14,92038788,92041383,AL133373.1
chr14,92524896,92572965,ATXN3
chr14,92790202,92962595,SLC24A4
chr14,93260650,93306304,GOLGA5
chr14,93673401,93695553,UBR7
chr14,93708384,93760495,BTBD7
chr14,94184644,94254105,PRIMA1
chr14,94577079,94583033,IFI27
chr14,95047731,95059457,SERPINA5
chr14,95552566,95608055,DICER1
chr14,96556596,96557403,C14orf132
chr14,96846022,96853561,GSKIP
chr14,100151039,100193199,CYP46A1
chr14,101003490,101034407,BEGAIN
chr14,101295066,101295537,AL117190.2
chr14,101359265,101360646,AL117190.3
chr14,102027834,102028748,DIO3
chr14,102228135,102394326,PPP2R5C
chr14,102549002,102552668,HSP90AA1
chr14,102606212,102676863,WDR20
chr14,102692622,102771531,MOK
chr14,102786096,102809044,ZNF839
chr14,103059233,103196912,RCOR1
chr14,103243816,103372628,TRAF3
chr14,103592664,103603776,TNFAIP2
chr14,104029331,104058508,APOPT1
chr14,104177607,104179149,AL049840.1
chr14,104200090,104212825,PPP1R13B
chr14,104394817,104519002,TDRD9
chr14,104406765,104408032,RD3L
chr14,104710541,104712473,C14orf144
chr14,105331650,105363078,CEP170B
chr14,105675766,105713530,BRF1
chr14,105714827,105717421,BTBD6
chr14,105781081,105864484,PACS2
chr14,105929534,105937020,MTA1
chr14,105957440,105965551,C14orf80
chr15,21004687,21005367,AC012414.1
chr15,21040701,21071662,POTEB
chr15,22011370,22012050,DKFZP547L112
chr15,22456895,22460351,AC010760.1
chr15,22736246,22746002,GOLGA6L1
chr15,23004684,23034427,NIPA2
chr15,23046994,23086301,NIPA1
chr15,23684645,23692381,GOLGA6L2
chr15,25218866,25223721,SNRPN
chr15,25200135,25223729,SNURF
chr15,25582396,25650653,UBE3A
chr15,28195655,28344458,OCA2
chr15,28623784,28637170,GOLGA8F
chr15,28764758,28778143,GOLGA8G
chr15,28949905,28957567,GOLGA8M
chr15,29213840,29410514,APBA2
chr15,30375158,30385702,GOLGA8J
chr15,30653443,30685864,CHRFAM7A
chr15,30698989,30706463,GOLGA8R
chr15,30844183,30851659,GOLGA8Q
chr15,31231144,31283807,MTMR10
chr15,31293553,31453476,TRPM1
chr15,31775329,31947542,OTUD7A
chr15,32322759,32461086,CHRNA7
chr15,32694108,32695493,AC139426.2
chr15,32740354,32747835,GOLGA8O
chr15,32774822,32780287,AC135983.2
chr15,32885657,32896179,GOLGA8N
chr15,33022892,33026040,GREM1
chr15,34525463,34567596,SLC12A6
chr15,34671272,34699888,GOLGA8A
chr15,34817483,34875771,GOLGA8B
chr15,35270552,35272268,AC114546.1
chr15,37183233,37392704,MEIS2
chr15,38227457,38248891,TMCO5A
chr15,38782681,38857643,RASGRP1
chr15,40093150,40121477,GPR176
chr15,40226347,40327797,EIF2AK4
chr15,40380094,40398287,BMF
chr15,40697686,40713512,IVD
chr15,41136643,41149852,SPINT1
chr15,41271093,41408351,INO80
chr15,41624926,41673245,NUSAP1
chr15,41952610,42062141,MGA
chr15,42066632,42120051,MAPKBP1
chr15,42073346,42076229,AC073657.1
chr15,42120283,42129784,JMJD7-PLA2G4B
chr15,42275952,42302445,PLA2G4E
chr15,42433332,42448839,PLA2G4F
chr15,42503355,42565638,TMEM87A
chr15,42640301,42704515,CAPN3
chr15,42787835,42825256,SNAP23
chr15,43235106,43398286,UBR1
chr15,43477637,43487378,CCNDBP1
chr15,43620484,43622773,LCMT2
chr15,43622872,43646094,ADAL
chr15,43650370,43662258,ZSCAN29
chr15,43668738,43697516,TUBGCP4
chr15,43809806,43823818,MAP1A
chr15,43825660,43882430,PPIP5K1
chr15,43885252,43891604,CKMT1B
chr15,43891831,44010458,STRC
chr15,43922783,43941039,CATSPER2
chr15,44038651,44063735,PDIA3
chr15,44084542,44094004,SERF2
chr15,44075041,44075231,AC018512.1
chr15,44086478,44092295,SERINC4
chr15,44580958,44707955,CASC4
chr15,44719579,44819430,CTDSPL2
chr15,44957931,44969086,PATL2
chr15,45003715,45008550,B2M
chr15,45028560,45060025,TRIM69
chr15,45384853,45406359,DUOX2
chr15,45459428,45493069,SHF
chr15,47704587,48066417,SEMA6D
chr15,48498498,48596273,SLC12A1
chr15,49462457,49620726,GALK2
chr15,49913226,49919006,DTWD1
chr15,50578079,50647605,GABPB1
chr15,50716579,50793276,USP8
chr15,52521427,52587966,MYO5C
chr15,52599485,52821247,MYO5A
chr15,54305101,54920806,UNC13C
chr15,55611158,55647845,PIGB
chr15,55709958,55800432,DYX1C1
chr15,56379666,56535483,RFX7
chr15,56946944,57026284,ZNF280D
chr15,57210833,57580712,TCF12
chr15,57884114,57998252,GCOM1
chr15,57884231,58027793,POLR2M
chr15,58246018,58357866,ALDH1A2
chr15,58430580,58478110,AQP9
chr15,58889663,59041829,ADAM10
chr15,59279865,59389249,RNF111
chr15,59171759,59225798,SLTM
chr15,59439899,59440054,C15ORF31
chr15,60711808,60771344,NARG2
chr15,62939510,63136830,TLN2
chr15,63481805,63556587,RAB8B
chr15,63796794,63883421,USP3
chr15,63889596,63894618,FBXL22
chr15,64199235,64332466,DAPK2
chr15,64388177,64436433,SNX1
chr15,64481605,64648442,CSNK1G1
chr15,65204101,65251039,ANKDD1A
chr15,65385344,65398697,UBAP1L
chr15,65738975,65810026,DPP8
chr15,65914270,65948598,SLC24A1
chr15,66161830,66180090,RAB11A
chr15,66187634,66546075,MEGF11
chr15,66585645,66618326,DIS3L
chr15,66628722,66649023,TIPIN
