Chromosome,Start,Stop,Gene
chr10,11865338,11908775,PROSER2
chr10,11962021,12077896,UPF2
chr10,12110971,12165224,DHTKD1
chr10,12171636,12197403,SEC61A2
chr10,12207324,12238123,NUDT5
chr10,12237964,12272977,CDC123
chr10,12391481,12877545,CAMK1D
chr10,12938627,13043697,CCDC3
chr10,13141449,13178923,OPTN
chr10,13203554,13253104,MCM10
chr10,13263767,13276331,UCMA
chr10,13319796,13341763,PHYH
chr10,13359424,13390297,SEPHS1
chr10,13480484,13502083,BEND7
chr10,13628927,13672868,PRPF18
chr10,13652047,13697482,RP11-295P9.3
chr10,13685712,14372883,FRMD4A
chr10,14560556,14590669,FAM107B
chr10,14861249,14880574,CDNF
chr10,14880163,14913740,HSPA14
chr10,14920819,14946314,SUV39H2
chr10,14939358,14996431,DCLRE1C
chr10,15001438,15014850,MEIG1
chr10,15074226,15107610,OLAH
chr10,15119522,15130775,ACBD7
chr10,15137384,15139318,C10orf111
chr10,15139179,15146250,RPP38
chr10,15144583,15151827,NMT2
chr10,15253642,15413058,FAM171A1
chr10,15555948,15762124,ITGA8
chr10,15820169,15860007,FAM188A
chr10,16478942,16553255,PTER
chr10,16555742,16564004,C1QL3
chr10,16632610,16859382,RSU1
chr10,16865963,17171830,CUBN
chr10,17184253,17243671,TRDMT1
chr10,17270258,17271949,VIM
chr10,17360382,17369108,ST8SIA6
chr10,17631958,17659376,PTPLA
chr10,17686124,17757913,STAM
chr10,17794251,17842867,TMEM236
chr10,17851362,17953178,MRC1L1
chr10,18098352,18200091,MRC1
chr10,18240821,18332216,SLC39A12
chr10,18429606,18830056,CACNB2
chr10,18834490,18940551,NSUN6
chr10,18948334,18970568,ARL5B
chr10,19492779,20023166,C10orf112
chr10,20105168,20569286,PLXDC2
chr10,21068902,21186531,NEBL
chr10,21414692,21435488,C10orf113
chr10,21781587,21786191,C10orf114
chr10,21802407,21814611,SKIDA1
chr10,21823094,21846111,MLLT10
chr10,22045466,22292654,DNAJC1
chr10,22497743,22498950,EBLN1
chr10,22604903,22609235,COMMD3
chr10,22605317,22615487,BMI1
chr10,22634399,22706550,SPAG6
chr10,22823778,23003484,PIP4K2A
chr10,23216953,23326516,ARMC3
chr10,23384435,23410942,MSRB2
chr10,23481256,23483181,PTF1A
chr10,23492745,23528745,C10orf115
chr10,23556124,23632893,C10orf67
chr10,23728198,23731308,OTUD1
chr10,23983675,24836772,KIAA1217
chr10,24872538,25012597,ARHGAP21
chr10,25137536,25241533,PRTFDC1
chr10,25270908,25305085,ENKUR
chr10,25305587,25315593,THNSL1
chr10,25463991,25891155,GPR158
chr10,26223196,26501456,MYO3A
chr10,26505236,26593487,GAD2
chr10,26727132,26856732,APBB1IP
chr10,26986588,27035727,PDSS1
chr10,27035522,27149821,ABI1
chr10,27280843,27303608,ANKRD26
chr10,27399383,27443288,YME1L1
chr10,27443753,27475848,MASTL
chr10,27484146,27529744,ACBD5
chr10,27687116,27703297,PTCHD3
chr10,27793197,27831143,RAB18
chr10,27961803,28034989,MKX
chr10,28101093,28125092,ARMC4
chr10,28339922,28571067,MPP7
chr10,28821422,28909928,WAC
chr10,28966271,28971868,BAMBI
chr10,29135337,29170827,C10orf126
chr10,29577990,29600161,LYZL1
chr10,29746267,30024733,SVIL
chr10,30301729,30348453,KIAA1462
chr10,30601759,30638248,MTPAP
chr10,30722866,30750761,MAP3K8
chr10,30900718,30918691,LYZL2
chr10,31133563,31273355,ZNF438
chr10,31607424,31818130,ZEB1
chr10,32094365,32197802,ARHGAP12
chr10,32297938,32345359,KIF5B
chr10,32556679,32636146,EPC1
chr10,32735068,32863488,CCDC7
chr10,32832297,32872214,C10orf68
chr10,33189247,33246822,ITGB1
chr10,33466420,33623564,NRP1
chr10,34398489,35104249,PARD3
chr10,35297479,35360267,CUL2
chr10,35415719,35501053,CREM
chr10,35535953,35805503,CCNY
chr10,35894338,35897863,GJD4
chr10,35927177,35930362,FZD8
chr10,36810649,36813162,NAMPTL
chr10,37414785,37521495,ANKRD30A
chr10,37890366,37891859,MTRNR2L7
chr10,38091751,38146479,ZNF248
chr10,38238500,38265561,ZNF25
chr10,38299578,38348991,ZNF33A
chr10,38383264,38384487,ZNF37A
chr10,43069633,43090115,ZNF33B
chr10,43278249,43326856,BMS1
chr10,43572475,43625799,RET
chr10,43633934,43680756,CSGALNACT2
chr10,43689983,43725187,RASGEF1A
chr10,43867090,43871780,FXYD4
chr10,43881065,43903267,HNRNPF
chr10,43932289,43977126,ZNF487
chr10,44051792,44063907,ZNF239
chr10,44101855,44113351,ZNF485
chr10,44139307,44144304,ZNF32
chr10,44865613,44880540,CXCL12
chr10,45406648,45432450,TMEM72
chr10,45454855,45490155,RASSF4
chr10,45466429,45474238,C10orf10
chr10,45493146,45496336,C10orf25
chr10,45495923,45500774,ZNF22
chr10,45798102,45811056,OR13A1
chr10,45869675,45941561,ALOX5
chr10,45950035,45959333,8-Mar
chr10,46111043,46167796,ZFAND4
chr10,46222667,46288409,FAM21C
chr10,46310876,46313036,FAM25E
chr10,46321042,46342921,AGAP4
chr10,46549955,46611852,PTPN20A
chr10,46955444,46967446,SYT15
chr10,46994087,47000573,GPRIN2
chr10,47011753,47174018,ANXA8L1
chr10,47085664,47088320,NPY4R
chr10,47177204,47180395,FAM25B
chr10,47191844,47213626,AGAP10
chr10,47657581,47667330,ANTXRL
chr10,47746936,47763041,ANXA8L2
chr10,47894023,47948853,FAM21B
chr10,48001781,48050538,ASAH2C
chr10,48215836,48237210,AGAP9
chr10,48247669,48252143,FAM25G
chr10,48255253,48271369,ANXA8
chr10,48355024,48373866,ZNF488
chr10,48381487,48390991,RBP3
chr10,48413092,48416853,GDF2
chr10,48425815,48438976,GDF10
chr10,48736874,48798780,PTPN20B
chr10,49199649,49205776,FAM25C
chr10,49364601,49384255,FRMPD2
chr10,49514698,49618189,MAPK8
chr10,49654077,49813138,ARHGAP22
chr10,49892921,49944287,WDFY4
chr10,50117528,50122277,LRRC18
chr10,50226490,50323554,VSTM4
chr10,50339199,50342053,FAM170B
chr10,50362773,50386446,C10orf128
chr10,50507238,50535532,C10orf71
chr10,50572237,50603497,DRGX
chr10,50663414,50747072,ERCC6
chr10,50723151,50732273,PGBD3
chr10,50817141,50873150,CHAT
chr10,50818347,50820765,SLC18A3
chr10,50887697,50904090,C10orf53
chr10,50942689,50970369,OGDHL
chr10,51026325,51130715,PARG
chr10,51187938,51192032,FAM21D
chr10,51224681,51371321,AGAP8
chr10,51371390,51387763,TIMM23B
chr10,51464162,51486327,AGAP7
chr10,51549498,51562517,MSMB
chr10,51565205,51584817,NCOA4
chr10,51592080,51623203,TIMM23
chr10,51748404,51770185,AGAP6
chr10,51827684,51893262,FAM21A
chr10,51944621,52008370,ASAH2
chr10,52065360,52383743,SGMS1
chr10,52499078,52516948,ASAH2B
chr10,52566322,52619745,A1CF
chr10,52751118,54058110,PRKG1
chr10,53455247,53459355,CSTF2T
chr10,54074056,54077417,DKK1
chr10,54525140,54531460,MBL2
chr10,55562531,56561051,PCDH15
chr10,57358750,57360488,MTRNR2L5
chr10,58116989,58121036,ZWINT
chr10,59951278,60027694,IPMK
chr10,60028818,60049346,CISD1
chr10,60094735,60129403,UBE2D1
chr10,60144782,60158981,TFAM
chr10,60272900,60591195,BICC1
chr10,60936350,61007534,PHYHIPL
chr10,61005893,61122308,FAM13C
chr10,61410523,61469837,SLC16A9
chr10,61548521,61666414,CCDC6
chr10,61715188,61720640,C10orf40
chr10,61788159,62149488,ANK3
chr10,62538089,62551727,CDK1
chr10,62629196,62704005,RHOBTB1
chr10,63166401,63212996,TMEM26
chr10,63422719,63526524,C10orf107
chr10,63661059,63856703,ARID5B
chr10,63942794,63996022,RTKN2
chr10,64133951,64162217,ZNF365
chr10,64564516,64568238,ADO
chr10,64571756,64576115,EGR2
chr10,64893050,64914783,NRBF2
chr10,64926981,64936315,JMJD1C
chr10,65281123,65384881,REEP3
chr10,67679719,69455927,CTNNA3
chr10,68685764,68859588,LRRTM3
chr10,69556427,69597922,DNAJC12
chr10,69644427,69678147,SIRT1
chr10,69681665,69799724,HERC4
chr10,69865912,69971456,MYPN
chr10,69990386,69991871,ATOH7
chr10,70042417,70056891,PBLD
chr10,70090931,70102030,HNRNPH3
chr10,70100864,70166707,RUFY2
chr10,70173821,70231643,DNA2
chr10,70242521,70287231,SLC25A16
chr10,70320413,70454239,TET1
chr10,70480769,70502165,CCAR1
chr10,70587298,70652816,STOX1
chr10,70661034,70706603,DDX50
chr10,70715884,70744829,DDX21
chr10,70748487,70776738,KIAA1279
chr10,70847862,70864297,SRGN
chr10,70883268,70932617,VPS26A
chr10,70939988,70968854,SUPV3L1
chr10,70980059,71027315,HKDC1
chr10,71029740,71124570,HK1
chr10,71163659,71169038,TACR2
chr10,71211229,71267425,TSPAN15
chr10,71331454,71332994,NEUROG3
chr10,71390007,71392868,C10orf35
chr10,71444655,71452208,RP11-242G20.1
chr10,71561687,71718656,COL13A1
chr10,71812552,71872036,H2AFY2
chr10,71857979,71883858,AIFM2
chr10,71897737,71904591,TYSND1
chr10,71909960,71922787,SAR1A
chr10,71962587,71993183,PPA1
chr10,72014713,72026148,NPFFR1
chr10,72058729,72141670,LRRC20
chr10,72164135,72188374,EIF4EBP2
chr10,72192071,72201423,NODAL
chr10,72238577,72328205,PALD1
chr10,72357104,72362515,PRF1
chr10,72432559,72522197,ADAMTS14
chr10,72530995,72545157,TBATA
chr10,72575717,72580240,SGPL1
chr10,72642037,72645656,PCBD1
chr10,72972327,73062621,UNC5B
chr10,73079015,73123142,SLC29A3
chr10,73156693,73406537,CDH23
chr10,73471458,73479578,C10orf105
chr10,73507316,73533255,C10orf54
chr10,73576055,73611126,PSAP
chr10,73724123,73773322,CHST3
chr10,73818793,73848531,SPOCK2
chr10,73856278,73975694,ASCC1
chr10,73975787,73993373,ANAPC16
chr10,74033678,74035794,DDIT4
chr10,74092589,74114988,DNAJB12
chr10,74127098,74310956,MICU1
chr10,74451889,74647452,MCU
chr10,74653339,74692791,OIT3
chr10,74694928,74714536,PLA2G12B
chr10,74766975,74856608,P4HA1
chr10,74870217,74891586,NUDT13
chr10,74889913,74894512,ECD
chr10,74927924,75004262,FAM149B1
chr10,74943120,75005739,DNAJC9
chr10,75008601,75012383,MRPS16
chr10,75008141,75009116,DNAJC9-AS1
chr10,75013520,75051493,TTC18
chr10,75135203,75173825,ANXA7
chr10,75183339,75193318,MSS51
chr10,75196186,75255759,PPP3CB
chr10,75257296,75290589,USP54
chr10,75391412,75401515,MYOZ1
chr10,75404639,75410787,SYNPO2L
chr10,75434045,75457639,AGAP5
chr10,75504142,75531917,SEC24C
chr10,75532049,75535977,FUT11
chr10,75541805,75543129,CHCHD1
chr10,75545340,75561550,ZSWIM8
chr10,75556272,75571409,NDST2
chr10,75572259,75634277,CAMK2G
chr10,75668935,75672807,PLAU
chr10,75669727,75682535,C10orf55
chr10,75757872,75879918,VCL
chr10,75881524,75910821,AP3M1
chr10,75910987,76468233,ADK
chr10,76585340,76792051,KAT6B
chr10,76797594,76818272,DUPD1
chr10,76854190,76868943,DUSP13
chr10,76859344,76928385,SAMD8
chr10,76969912,76990709,VDAC2
chr10,76993727,76995769,COMTD1
chr10,77157588,77161664,ZNF503
chr10,77360998,77795894,C10orf11
chr10,78629359,79163742,KCNMA1
chr10,79550549,79589200,DLG5
chr10,79734907,79789303,POLR3A
chr10,79793518,79800471,RPS24
chr10,80828792,81076276,ZMIZ1
chr10,81107225,81111365,PPIF
chr10,81142081,81205383,ZCCHC24
chr10,81272357,81276188,EIF5AL1
chr10,81315608,81320151,SFTPA2
chr10,81370701,81373954,SFTPA1
chr10,81463035,81474437,NUTM2B
chr10,81601114,81610632,NUTM2E
chr10,81697496,81708859,SFTPD
chr10,81838402,81851058,TMEM254
chr10,81891477,81904820,PLAC9
chr10,81910645,81965328,ANXA11
chr10,82031576,82035235,MAT1A
chr10,82095861,82116500,DYDC1
chr10,82104501,82127829,DYDC2
chr10,82167585,82191864,FAM213A
chr10,82213922,82282387,TSPAN14
chr10,82297658,82406316,SH2D4B
chr10,83635070,84745401,NRG3
chr10,85899196,85913001,GHITM
chr10,85933494,85945050,C10orf99
chr10,85954410,85979377,CDHR1
chr10,85980254,85985282,LRIT2
chr10,85991349,86001217,LRIT1
chr10,86004809,86007710,RGR
chr10,86088342,86133761,CCSER2
chr10,87359312,88126235,GRID1
chr10,88195013,88203789,WAPAL
chr10,88414374,88426212,OPN4
chr10,88428370,88459798,LDB3
chr10,88516407,88684945,BMPR1A
chr10,88695297,88717372,MMRN2
chr10,88718375,88722630,SNCG
chr10,88727949,88730672,ADIRF
chr10,88780063,88784487,FAM25A
chr10,88810243,88854623,GLUD1
chr10,88911105,88951220,FAM35A
chr10,88985205,88994735,NUTM2A
chr10,89264632,89313145,MINPP1
chr10,89419370,89507462,PAPSS2
chr10,89511269,89577917,ATAD1
chr10,89622870,89731687,PTEN
chr10,90033621,90344287,RNLS
chr10,90346510,90354069,LIPJ
chr10,90424214,90438571,LIPF
chr10,90484301,90512543,LIPK
chr10,90521163,90537999,LIPN
chr10,90562487,90580258,LIPM
chr10,90581889,90611575,ANKRD22
chr10,90639491,90683244,STAMBPL1
chr10,90694831,90712530,ACTA2
chr10,90750414,90775542,FAS
chr10,90965694,90967071,CH25H
chr10,90973326,91011815,LIPA
chr10,91061712,91069033,IFIT2
chr10,91087651,91100728,IFIT3
chr10,91137813,91144962,IFIT1B
chr10,91152303,91163745,IFIT1
chr10,91174343,91180758,IFIT5
chr10,91190056,91295313,SLC16A12
chr10,91342745,91403631,PANK1
chr10,91461367,91534696,KIF20B
chr10,92500580,92617455,HTR7
chr10,92631473,92661947,RPP30
chr10,92671853,92681033,ANKRD1
chr10,92979908,93038341,PCGF5
chr10,93170101,93223421,HECTD2
chr10,93388199,93392811,PPP1R3C
chr10,93558069,93625033,TNKS2
chr10,93666346,93669240,FGFBP3
chr10,93683526,93790082,BTAF1
chr10,93806449,94003003,CPEB3
chr10,94050920,94113721,5-Mar
chr10,94211441,94333833,IDE
chr10,94353043,94415150,KIF11
chr10,94447945,94455403,HHEX
chr10,94608242,94661608,EXOC6
chr10,94821021,94828454,CYP26C1
chr10,94833232,94837641,CYP26A1
chr10,95066186,95139744,MYOF
chr10,95256389,95288849,CEP55
chr10,95326422,95349829,FFAR4
chr10,95351444,95360983,RBP4
chr10,95372345,95425767,PDE6C
chr10,95427640,95462329,FRA10AC1
chr10,95517642,95557916,LGI1
chr10,95653730,95663581,SLC35G1
chr10,95790569,96088146,PLCE1
chr10,96092983,96122696,NOC3L
chr10,96162261,96295687,TBC1D12
chr10,96305547,96333863,HELLS
chr10,96443378,96495947,CYP2C18
chr10,96447911,96612830,CYP2C19
chr10,96698415,96703023,CYP2C9
chr10,96796530,96829160,CYP2C8
chr10,96953957,96986162,C10orf129
chr10,96997329,97050781,PDLIM1
chr10,97071528,97321135,SORBS1
chr10,97365696,97416463,ALDH18A1
chr10,97423158,97453900,TCTN3
chr10,97471536,97629452,ENTPD1
chr10,97620305,97684601,RP11-248J23.7
chr10,97667360,97684569,C10orf131
chr10,97709725,97744452,RP11-248J23.6
chr10,97759848,97773629,CC2D2B
chr10,97733786,97792432,RP11-690P14.4
chr10,97803151,97819345,CCNJ
chr10,97951458,98031297,BLNK
chr10,98064153,98098321,DNTT
chr10,98102973,98119059,OPALIN
chr10,98124363,98273668,TLL2
chr10,98277866,98346809,TM9SF3
chr10,98353069,98480271,PIK3AP1
chr10,98592039,98718690,LCOR
chr10,98741041,98745582,C10orf12
chr10,98912802,98915190,ARHGAP19
chr10,98757795,98945677,SLIT1
chr10,99079022,99081672,FRAT1
chr10,99092255,99094458,FRAT2
chr10,99116115,99127133,RRP12
chr10,99185917,99193198,PGAM1
chr10,99195899,99205774,EXOSC1
chr10,99205927,99217123,ZDHHC16
chr10,99218081,99219498,MMS19
chr10,99258625,99330966,UBTD1
chr10,99332256,99343641,ANKRD2
chr10,99344080,99360705,HOGA1
chr10,99400443,99436191,PI4K2A
chr10,99349450,99350690,C10orf62
chr10,99374310,99393237,MORN4
chr10,99437181,99447080,AVPI1
chr10,99472930,99477105,MARVELD1
chr10,99496880,99520664,ZFYVE27
chr10,99526508,99531709,SFRP5
chr10,99609996,99627782,GOLGA7B
chr10,99624757,99696035,CRTAC1
chr10,99894428,100004654,R3HCC1L
chr10,100007447,100028007,LOXL4
chr10,100143322,100171634,PYROXD2
chr10,100175955,100206667,HPS1
chr10,100218875,100995619,HPSE2
chr10,101088856,101154087,CNNM1
chr10,101156627,101190350,GOT1
chr10,101292690,101296278,NKX2-3
chr10,101370282,101379904,SLC25A28
chr10,101419263,101465997,ENTPD7
chr10,101462315,101503080,CUTC
chr10,101471601,101491857,COX15
chr10,101542489,101611949,ABCC2
chr10,101635334,101769676,DNMBP
chr10,101801950,101841634,CPN1
chr10,101909851,101948091,ERLIN1
chr10,101948055,101989376,CHUK
chr10,101992055,102027437,CWF19L1
chr10,102033713,102046114,BLOC1S2
chr10,102047911,102090243,PKD2L1
chr10,102106881,102124591,SCD
chr10,102222798,102243501,WNT8B
chr10,102246399,102279591,SEC31B
chr10,102265385,102289628,NDUFB8
chr10,102288829,102306898,HIF1AN
chr10,102495360,102566356,PAX2
chr10,102672720,102686517,FAM178A
chr10,102729215,102746953,MRPL43
chr10,102729275,102740677,SEMA4G
chr10,102747124,102753120,C10orf2
chr10,102756375,102763575,LZTS2
chr10,102767567,102790862,PDZD7
chr10,102790991,102800998,SFXN3
chr10,102821598,102825349,KAZALD1
chr10,102849078,102890883,TLX1NB
chr10,102889257,102897545,TLX1
chr10,102986733,102989551,LBX1
chr10,103113820,103317078,BTRC
chr10,103330317,103356408,DPCD
chr10,103338639,103341982,POLL
chr10,103370423,103386656,FBXW4
chr10,103529899,103535854,FGF8
chr10,103541082,103543170,NPM3
chr10,103544209,103578175,MGEA5
chr10,103585731,103599629,KCNIP2
chr10,103605356,103649493,C10orf76
chr10,103825147,103827792,HPS6
chr10,103867317,103874703,LDB1
chr10,103892787,103910082,PPRC1
chr10,103911933,103923623,NOLC1
chr10,103986085,103989346,ELOVL3
chr10,103989943,104001231,PITX3
chr10,104005289,104142656,GBF1
chr10,104153867,104155715,NFKB2
chr10,104162376,104178901,PSD
chr10,104178946,104181906,FBXL15
chr10,104183002,104184061,CUEDC2
chr10,104209594,104211300,C10orf95
chr10,104230747,104236802,TMEM180
chr10,104238986,104262468,ACTR1A
chr10,104263744,104393292,SUFU
chr10,104404253,104418075,TRIM8
chr10,104436315,104474164,ARL3
chr10,104474295,104489147,SFXN2
chr10,104536006,104576021,WBP1L
chr10,104590288,104597290,CYP17A1
chr10,104613980,104624718,C10orf32
chr10,104614029,104661656,C10ORF32
chr10,104629273,104661656,AS3MT
chr10,104678074,104687375,CNNM2
chr10,104847774,104934739,NT5C2
chr10,105036920,105050108,INA
chr10,105062553,105110836,PCGF6
chr10,105127724,105148822,TAF5
chr10,105148798,105155780,USMG5
chr10,105156405,105206049,PDCD11
chr10,105206543,105212159,CALHM2
chr10,105213144,105218645,CALHM1
chr10,105232561,105238997,CALHM3
chr10,105253736,105352309,NEURL
chr10,105353784,105615301,SH3PXD2A
chr10,105642300,105677963,OBFC1
chr10,105726959,105788991,SLK
chr10,105791044,105845760,COL17A1
chr10,105881816,105883121,SFR1
chr10,105889647,105920880,WDR96
chr10,105995114,106019556,GSTO1
chr10,106028939,106059169,GSTO2
chr10,106071894,106098162,ITPRIP
chr10,106113522,106214848,CCDC147
chr10,106400859,107024993,SORCS3
chr10,108333421,108924292,SORCS1
chr10,111624524,111674833,XPNPEP1
chr10,111701029,111713649,RP11-451M19.3
chr10,111756126,111878366,ADD3
chr10,111967363,112047123,MXI1
chr10,112052798,112064709,SMNDC1
chr10,112257596,112271302,DUSP5
chr10,112327449,112364394,SMC3
chr10,112404155,112599227,RBM20
chr10,112631565,112659764,PDCD4
chr10,112658488,112679032,BBIP1
chr10,112679305,112773425,SHOC2
chr10,112836790,112840658,ADRA2A
chr10,113909624,113943521,GPAM
chr10,114043493,114064793,TECTB
chr10,114133776,114188134,ACSL5
chr10,114190058,114206672,ZDHHC6
chr10,114206756,114210484,VTI1A
chr10,114710211,114905862,TCF7L2
chr10,115312785,115349358,HABP2
chr10,115348475,115423805,NRAP
chr10,115438942,115486178,CASP7
chr10,115524578,115537485,PLEKHS1
chr10,115594488,115613859,DCLRE1A
chr10,115614420,115676953,NHLRC2
chr10,115803806,115806667,ADRB1
chr10,115880621,115933979,C10orf118
chr10,115939029,115991486,TDRD1
chr10,115999089,116049751,VWA2
chr10,116054583,116164244,AFAP1L2
chr10,116190872,116286690,ABLIM1
chr10,116581503,116624472,FAM160B1
chr10,116697952,116737430,TRUB1
chr10,116853124,116931125,ATRNL1
chr10,117822953,118031794,GFRA1
chr10,118083940,118139541,CCDC172
chr10,118187379,118237469,PNLIPRP3
chr10,118305443,118327367,PNLIP
chr10,118349897,118353862,PNLIPRP1
chr10,118423207,118429481,C10orf82
chr10,118430703,118502085,HSPA12A
chr10,118609023,118642038,ENO4
chr10,118644308,118733681,KIAA1598
chr10,118888032,118897812,VAX1
chr10,118957000,118969810,KCNK18
chr10,119000604,119038941,SLC18A2
chr10,119040000,119134978,PDZD8
chr10,119301955,119309056,EMX2
chr10,119764427,119806114,RAB11FIP2
chr10,120065401,120101832,FAM204A
chr10,120352961,120354756,PRLHR
chr10,120433679,120485897,CACUL1
chr10,120789228,120793854,NANOS1
chr10,120794356,120840316,EIF3A
chr10,120863598,120865147,FAM45A
chr10,120900279,120916268,SFXN4
chr10,120927222,120938345,PRDX3
chr10,120967101,121215131,GRK5
chr10,121259437,121286989,RGS10
chr10,121334199,121356007,TIAL1
chr10,121410882,121437331,BAG3
chr10,121485609,121588652,INPP5F
chr10,121588972,121632266,MCMBP
chr10,121652223,121701658,SEC23IP
chr10,122216734,122348999,PPAPDC1A
chr10,122357721,122359629,C10orf85
chr10,122610687,122669036,WDR11
chr10,123237855,123357598,FGFR2
chr10,123499939,123687551,ATE1
chr10,123716603,123734732,NSMCE4A
chr10,123748689,123812212,TACC2
chr10,124030821,124097677,BTBD16
chr10,124134212,124175522,PLEKHA1
chr10,124214169,124216868,ARMS2
chr10,124221041,124274424,HTRA1
chr10,124320181,124403252,DMBT1
chr10,124457225,124459284,C10orf120
chr10,124591665,124610309,CUZD1
chr10,124608594,124639114,FAM24B
chr10,124670217,124672627,FAM24A
chr10,124690419,124713827,C10orf88
chr10,124713897,124749906,PSTK
chr10,124750322,124768333,IKZF5
chr10,124768495,124813635,ACADSB
chr10,124895478,124897257,HMX3
chr10,124907638,124910188,HMX2
chr10,124913793,124924886,BUB3
chr10,125425871,125454123,GPR26
chr10,125465723,125699783,CPXM2
chr10,125767184,125851970,CHST15
